EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
6.441,16.357,11.895,14.323,16.813,17.785,17.865,8.080,-0.065,0.931,-0.421,-1.068,0.427,1.099,60.000,96743.000,1.000
4.353,12.933,8.376,11.768,13.994,14.865,14.850,2.581,-0.066,0.929,-0.419,-1.007,0.397,1.007,60.000,96744.000,1.000
2.266,8.480,5.601,8.863,10.037,11.128,10.259,-1.934,-0.066,0.927,-0.420,-1.099,0.397,0.916,60.000,96745.000,1.000
1.134,4.480,4.335,6.598,6.078,7.152,4.671,-3.608,-0.067,0.928,-0.419,-1.099,0.305,0.854,60.000,96746.000,1.000
1.285,2.000,4.411,5.348,3.017,3.354,-0.781,-2.325,-0.067,0.929,-0.420,-1.007,0.336,0.885,60.000,96747.000,1.000
2.634,1.466,5.057,4.860,1.285,0.186,-4.523,0.161,-0.064,0.928,-0.422,-0.977,0.305,0.854,60.000,96748.000,1.000
4.895,2.817,5.442,4.596,0.851,-1.807,-5.424,1.612,-0.065,0.929,-0.420,-0.946,0.275,0.763,60.000,96749.000,1.000
7.460,5.520,5.135,4.121,1.334,-2.236,-3.496,0.930,-0.064,0.929,-0.417,-0.793,0.275,0.732,60.000,96750.000,1.000
9.960,8.838,4.310,3.392,2.270,-1.279,0.330,-1.300,-0.063,0.930,-0.413,-0.854,0.275,0.671,60.000,96751.000,1.000
11.615,11.474,3.170,2.186,2.817,-0.198,4.000,-3.804,-0.062,0.929,-0.416,-0.824,0.244,0.793,60.000,96752.000,1.000
11.995,12.416,2.047,0.401,2.335,-0.242,5.627,-5.497,-0.064,0.931,-0.417,-0.824,0.275,0.885,60.000,96753.000,1.000
11.209,11.551,1.342,-1.722,0.786,-1.583,4.495,-6.054,-0.064,0.931,-0.420,-0.793,0.305,0.824,60.000,96754.000,1.000
9.632,9.645,1.397,-3.601,-1.328,-3.296,1.106,-5.700,-0.063,0.930,-0.420,-0.885,0.244,0.854,60.000,96755.000,1.000
8.330,8.135,2.478,-4.415,-3.094,-4.157,-2.967,-4.537,-0.066,0.930,-0.417,-0.885,0.214,0.916,60.000,96756.000,1.000
7.550,7.470,4.029,-4.178,-4.217,-4.020,-6.432,-2.823,-0.063,0.929,-0.420,-0.916,0.305,0.977,60.000,96757.000,1.000
6.647,6.836,4.909,-3.715,-5.082,-3.655,-8.615,-1.132,-0.062,0.930,-0.418,-0.885,0.366,1.129,60.000,96758.000,1.000
4.740,5.161,4.267,-3.858,-6.092,-3.752,-9.420,-0.070,-0.063,0.929,-0.417,-0.854,0.366,1.099,60.000,96759.000,1.000
