EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
10.497,2.855,-1.875,3.468,-3.737,7.195,-0.174,1.250,-0.071,0.891,-0.490,-1.068,0.397,0.366,66.667,28265.000,1.000
10.114,4.513,-1.707,3.104,-5.586,11.084,2.008,0.237,-0.070,0.892,-0.490,-0.916,0.427,0.305,66.667,28266.000,1.000
9.649,5.277,-1.458,2.897,-7.026,14.659,3.900,-0.621,-0.071,0.894,-0.490,-0.793,0.488,0.305,66.667,28267.000,1.000
8.701,5.002,-1.215,2.311,-7.847,16.948,4.244,-1.628,-0.072,0.898,-0.490,-0.824,0.610,0.488,66.667,28268.000,1.000
7.069,3.709,-0.736,1.048,-7.751,17.383,2.048,-3.196,-0.071,0.900,-0.489,-0.946,0.549,0.702,66.667,28269.000,1.000
4.947,1.690,0.206,-0.607,-6.373,15.948,-2.571,-5.203,-0.072,0.901,-0.491,-0.885,0.641,0.732,66.667,28270.000,1.000
2.929,-0.590,1.566,-1.882,-3.521,13.121,-8.161,-6.830,-0.071,0.902,-0.490,-0.977,0.671,0.793,66.667,28271.000,1.000
2.360,-2.069,3.262,-1.807,0.779,9.879,-11.957,-6.883,-0.073,0.901,-0.492,-1.038,0.854,0.702,66.667,28272.000,1.000
3.033,-2.780,4.342,-0.640,5.196,6.639,-12.959,-5.367,-0.076,0.903,-0.490,-1.099,0.854,0.702,66.667,28273.000,1.000
4.352,-3.041,4.163,1.001,8.318,3.905,-11.348,-2.881,-0.080,0.904,-0.491,-1.099,0.763,0.732,66.667,28274.000,1.000
5.628,-3.126,2.739,2.581,9.220,2.257,-8.002,-0.267,-0.086,0.905,-0.493,-1.129,0.702,0.732,66.667,28275.000,1.000
6.396,-3.171,0.709,3.845,7.668,2.360,-3.872,1.829,-0.089,0.904,-0.492,-1.282,0.488,0.671,66.667,28276.000,1.000
7.284,-2.447,-0.816,5.002,4.466,4.873,0.949,3.437,-0.091,0.906,-0.492,-1.373,0.214,0.610,66.667,28277.000,1.000
8.170,-0.841,-1.532,5.728,0.384,9.129,5.292,4.433,-0.093,0.903,-0.488,-1.373,-0.061,0.458,66.667,28278.000,1.000
9.347,1.802,-1.167,5.949,-3.334,13.789,8.361,5.259,-0.094,0.902,-0.486,-1.495,-0.366,0.336,66.667,28279.000,1.000
10.976,5.273,0.153,5.612,-5.569,17.058,10.008,6.443,-0.094,0.903,-0.484,-1.617,-0.641,0.183,66.667,28280.000,1.000
12.452,8.323,1.550,4.582,-5.823,17.281,10.309,7.911,-0.092,0.903,-0.487,-1.831,-0.946,0.000,66.667,28281.000,1.000
13.436,9.724,2.110,3.309,-3.810,14.096,10.079,9.209,-0.092,0.902,-0.487,-1.892,-1.221,0.000,66.667,28282.000,1.000
12.754,8.020,0.764,2.027,-0.400,8.059,9.072,9.144,-0.090,0.900,-0.487,-1.953,-1.556,-0.061,66.667,28283.000,1.000
10.098,3.466,-2.384,1.070,3.287,1.008,7.317,7.107,-0.087,0.901,-0.488,-2.106,-1.770,-0.122,66.667,28284.000,1.000
6.024,-1.745,-6.336,0.361,6.354,-4.867,5.330,3.297,-0.085,0.901,-0.491,-2.197,-1.923,-0.122,66.667,28285.000,1.000
1.574,-4.932,-9.805,-0.535,8.301,-7.887,3.999,-1.290,-0.081,0.899,-0.492,-2.258,-1.923,-0.153,66.667,28286.000,1.000
-1.426,-4.064,-11.438,-1.623,9.389,-7.287,4.965,-4.902,-0.079,0.900,-0.491,-2.167,-2.075,0.031,66.667,28287.000,1.000
-2.790,-0.135,-11.319,-3.202,9.604,-4.422,7.908,-6.810,-0.077,0.900,-0.493,-2.167,-2.045,0.031,66.667,28288.000,1.000
-2.809,4.479,-10.095,-5.088,9.200,-1.284,11.511,-7.029,-0.075,0.901,-0.488,-2.167,-2.014,0.000,66.667,28289.000,1.000
-1.826,7.825,-8.361,-6.709,8.381,0.769,14.477,-5.983,-0.072,0.899,-0.490,-2.075,-1.953,0.183,66.667,28290.000,1.000
-0.228,8.975,-6.439,-7.548,7.123,1.338,16.225,-4.306,-0.070,0.898,-0.491,-1.984,-1.831,0.336,66.667,28291.000,1.000
2.154,8.634,-4.438,-7.247,5.640,0.657,17.656,-2.488,-0.070,0.897,-0.492,-1.892,-1.770,0.427,66.667,28292.000,1.000
4.090,7.283,-3.440,-6.566,3.458,-1.618,18.613,-1.519,-0.070,0.899,-0.488,-1.892,-1.587,0.671,66.667,28293.000,1.000
4.461,5.393,-4.235,-6.216,0.502,-5.411,18.554,-1.764,-0.069,0.899,-0.484,-1.862,-1.373,0.702,66.667,28294.000,1.000
2.881,3.213,-6.730,-6.516,-2.794,-10.099,16.973,-2.928,-0.070,0.900,-0.484,-1.862,-1.221,0.732,66.667,28295.000,1.000
